Date,Open,High,Low,Close,Volume,OpenInt
2020-02-21,76.1301,76.2413,76.0372,76.0741,4311915,0
2020-02-24,76.6159,76.6834,76.1105,76.6514,1291476,0
2020-02-25,77.5196,77.5419,77.4383,77.4424,1835044,0
2020-02-26,77.5839,77.8556,77.4226,77.6611,4245302,0
2020-02-27,77.3947,77.4114,77.3315,77.3719,3623792,0
2020-02-28,76.775,77.0651,76.683,76.7042,3183106,0
2020-03-02,73.3757,73.4019,73.2941,73.3273,384664,0
2020-03-03,72.2235,72.4163,72.0786,72.0854,2902197,0
2020-03-04,73.374,73.5385,73.0562,73.43,2892283,0
2020-03-05,75.1881,75.3373,74.971,75.292,1731054,0
2020-03-06,74.1153,74.2722,74.0821,74.1891,3775655,0
2020-03-09,69.9247,70.0265,69.8439,69.8785,4661241,0
2020-03-10,66.7557,66.8604,66.6091,66.7225,1443372,0
2020-03-11,67.7093,67.8898,67.6664,67.7023,1789655,0
2020-03-12,66.7886,67.1492,66.7764,66.8637,1747207,0
2020-03-13,66.1458,66.3434,65.9187,66.0951,4207733,0
2020-03-16,64.0059,64.264,63.9868,64.0843,573297,0
2020-03-17,62.1957,62.3643,62.0493,62.1237,4500336,0
2020-03-18,64.0889,64.1034,63.8024,63.9063,3920168,0
2020-03-19,64.8797,64.9675,64.7446,64.8559,2520008,0
2020-03-20,63.7021,63.9197,63.5933,63.665,3000898,0
2020-03-23,63.8182,63.9343,63.6525,63.8497,4492588,0
2020-03-24,64.2412,64.4493,64.1037,64.3577,3895216,0
2020-03-25,67.6481,67.8253,67.5286,67.6889,1528655,0
2020-03-26,65.5568,65.6907,65.5374,65.6285,441920,0
2020-03-27,66.0136,66.343,65.9651,66.1093,3360480,0
2020-03-30,67.951,67.9916,67.6178,67.8342,899877,0
2020-03-31,70.9196,71.4455,70.7616,70.9003,622225,0
2020-04-01,69.6436,69.6792,69.4859,69.6172,4915012,0
2020-04-02,68.8499,68.9312,68.8125,68.8712,2474884,0
2020-04-03,70.1758,70.1888,70.0884,70.1879,3324063,0
2020-04-06,65.5703,65.6208,65.3452,65.5071,1243192,0
2020-04-07,69.3569,69.4497,69.3413,69.3591,688151,0
2020-04-08,84.2575,84.7825,84.1891,84.2129,501263,0
2020-04-09,78.972,79.1878,78.4472,78.9875,1900952,0
2020-04-10,80.38,80.6147,80.327,80.4075,217882,0
2020-04-13,78.2574,78.4165,78.2205,78.3677,2216268,0
2020-04-14,77.576,78.096,77.5387,77.7297,1758810,0
2020-04-15,78.5089,78.711,78.1754,78.5294,2728798,0
2020-04-16,73.8154,74.0961,73.542,73.8112,3029746,0
2020-04-17,71.6575,71.9343,71.4802,71.7498,1680471,0
2020-04-20,72.9804,72.9848,72.4084,72.9829,2385105,0
2020-04-21,73.5814,73.9623,73.4713,73.5775,574867,0
2020-04-22,71.4086,71.8331,71.3238,71.5628,1648492,0
2020-04-23,67.7797,68.0551,67.676,67.8418,4895323,0
2020-04-24,76.3621,76.469,76.0774,76.331,4957760,0
2020-04-27,79.9648,80.2308,79.7275,79.9339,2531882,0
2020-04-28,83.9708,84.1256,83.9512,84.0678,4709720,0
2020-04-29,83.44,83.5708,83.334,83.4268,2606250,0
2020-04-30,80.7692,80.8832,80.4383,80.6867,803135,0
2020-05-01,78.9388,79.1139,78.8728,78.8775,4365937,0
2020-05-04,73.993,74.2579,73.8113,74.0,2192515,0
2020-05-05,80.0508,80.3058,79.6386,80.0883,3139660,0
2020-05-06,79.6219,79.7089,79.5165,79.6721,3314465,0
2020-05-07,84.9477,85.1947,84.7157,84.9079,1678572,0
2020-05-08,83.3298,83.6393,82.7446,83.3136,3720755,0
2020-05-11,85.1111,85.2809,85.0418,85.0575,2606275,0
2020-05-12,85.8444,86.0858,85.636,85.8331,1958586,0
2020-05-13,80.7545,80.9445,80.4016,80.6885,1629990,0
2020-05-14,87.2542,87.7322,87.1015,87.2459,3782152,0
2020-05-15,85.8942,86.1863,85.3725,85.8268,1396837,0
2020-05-18,81.8888,82.2152,81.6825,81.8176,795920,0
2020-05-19,84.104,84.3374,83.8976,84.1717,4432378,0
2020-05-20,84.0516,84.7124,83.9416,84.2038,1792700,0
2020-05-21,85.5895,85.7413,85.4013,85.4576,3276956,0
2020-05-22,85.8526,86.1142,85.6851,85.8305,3638879,0
2020-05-25,78.8394,79.0985,78.799,78.9748,4224026,0
2020-05-26,76.3237,76.5572,76.1455,76.3782,3203277,0
2020-05-27,73.854,74.0872,73.3874,73.797,3598118,0
2020-05-28,76.5273,76.565,76.4466,76.5487,4218609,0
2020-05-29,76.6465,76.696,76.4681,76.6858,4728138,0
2020-06-01,78.291,78.4691,77.6142,78.1815,424913,0
2020-06-02,77.1838,77.2953,76.8883,77.2647,3767618,0
2020-06-03,78.8177,79.1868,78.4704,78.8807,1037080,0
2020-06-04,78.4961,78.6876,78.4725,78.4795,4478132,0
2020-06-05,77.9193,77.9743,77.7583,77.8889,432773,0
2020-06-08,78.4713,78.7574,78.3009,78.4323,1384509,0
2020-06-09,78.8039,79.186,78.5804,78.7322,1122148,0
2020-06-10,86.076,86.2773,85.9176,86.0589,3096402,0
2020-06-11,83.6404,83.7125,83.3967,83.5995,220557,0
2020-06-12,79.5372,79.7366,79.392,79.5578,281719,0
2020-06-15,80.466,80.627,80.189,80.461,2620209,0
2020-06-16,78.577,78.6131,78.3388,78.5685,4863990,0
2020-06-17,73.2411,73.4222,73.0702,73.2254,2735909,0
2020-06-18,70.8225,71.0878,70.6121,70.7678,2340458,0
2020-06-19,76.0984,76.1745,75.9088,76.0562,3357880,0
2020-06-22,74.0022,74.0434,73.8363,73.9989,2848681,0
2020-06-23,69.9864,70.1876,69.7765,70.0431,2047579,0
2020-06-24,74.9115,75.0343,74.8263,74.9065,3025036,0
2020-06-25,72.4517,72.5065,72.2894,72.4538,215396,0
2020-06-26,79.2437,79.3761,79.2075,79.2284,1373541,0
2020-06-29,78.5713,78.5814,78.1608,78.3983,3434677,0
2020-06-30,82.5644,82.71,82.489,82.6077,1839444,0
2020-07-01,82.0942,82.273,82.0069,82.0595,460597,0
2020-07-02,83.2494,83.3418,82.9168,83.1606,797316,0
2020-07-03,82.8966,83.0629,82.6356,82.8885,4357618,0
2020-07-06,82.5664,82.7323,82.1844,82.3738,1781970,0
2020-07-07,82.9367,82.981,82.8497,82.9681,308739,0
2020-07-08,84.1521,84.3096,84.1069,84.1249,3698266,0
2020-07-09,84.4724,84.6735,84.2056,84.54,2746280,0
2020-07-10,84.6848,85.0005,84.5301,84.7146,2366654,0
2020-07-13,83.135,83.4507,82.7695,83.1143,4495605,0
2020-07-14,83.0162,83.2816,82.8959,82.946,1705877,0
2020-07-15,86.5893,86.7289,86.2996,86.5617,2947949,0
2020-07-16,84.9878,85.4907,84.8032,84.8809,3775522,0
2020-07-17,85.5076,85.5643,85.4701,85.5157,3120400,0
2020-07-20,88.2279,89.06,87.3137,88.2573,1198273,0
2020-07-21,89.6505,89.7117,89.3323,89.4088,3471732,0
2020-07-22,91.6406,91.7108,91.4999,91.6045,3768319,0
2020-07-23,89.0578,89.2283,88.6784,89.122,787562,0
2020-07-24,89.7043,89.8669,89.2089,89.7667,994152,0
2020-07-27,89.0871,89.3947,89.0619,89.1711,3439650,0
2020-07-28,88.7559,88.7862,88.1423,88.6729,771105,0
2020-07-29,91.9371,92.4608,91.905,91.9706,4425703,0
2020-07-30,91.5115,91.5771,91.024,91.4998,725923,0
2020-07-31,92.2015,92.2821,92.0919,92.2073,4876259,0
2020-08-03,88.5502,88.7917,88.0993,88.4855,3423267,0
2020-08-04,92.1442,92.3381,92.0403,92.2223,2326649,0
2020-08-05,94.0612,94.2004,93.8245,94.1625,1488295,0
2020-08-06,94.1061,94.2778,93.8915,94.0849,1853623,0
2020-08-07,93.4751,93.6928,93.2621,93.4189,3792865,0
2020-08-10,94.7595,95.5191,94.6254,94.728,3815886,0
2020-08-11,97.2709,97.4267,96.8804,97.3497,1201561,0
2020-08-12,101.3755,101.8186,100.987,101.3069,2805796,0
2020-08-13,103.1828,103.4759,103.0416,103.2596,4966095,0
2020-08-14,103.4201,103.4901,103.007,103.4741,1435062,0
2020-08-17,105.7154,105.9889,105.2943,105.8153,3528341,0
2020-08-18,107.8439,108.0234,107.5314,107.7037,1026357,0
2020-08-19,108.0014,108.2206,107.4974,107.933,4203602,0
2020-08-20,109.8245,110.037,109.6839,109.7581,1017105,0
2020-08-21,111.6927,111.8067,111.4517,111.5535,1628568,0
2020-08-24,111.7754,112.0692,111.0815,111.4619,2404049,0
2020-08-25,110.1278,110.5215,109.7894,110.3164,1979151,0
2020-08-26,111.784,112.1746,111.7525,111.8666,1016597,0
2020-08-27,109.5298,109.9881,109.3643,109.5973,3276736,0
2020-08-28,106.8485,107.281,106.5083,106.9395,294650,0
2020-08-31,107.5756,107.9141,107.3797,107.6916,4920906,0
2020-09-01,109.0707,109.4231,109.0466,109.1034,450026,0
2020-09-02,109.7112,109.8578,109.4656,109.8448,1802539,0
2020-09-03,110.8686,111.1269,110.4754,110.8314,4663445,0
2020-09-04,106.4135,106.9757,106.2449,106.408,944394,0
2020-09-07,107.7837,108.0628,107.5994,107.7319,550214,0
2020-09-08,111.0485,111.1075,110.88,110.9921,3770800,0
2020-09-09,112.9923,113.2049,112.2129,112.9242,551267,0
2020-09-10,114.7624,114.9361,114.4919,114.8052,4518075,0
2020-09-11,115.6405,115.9829,114.9787,115.3957,2365704,0
2020-09-14,116.0976,116.6193,116.0428,116.0703,4372792,0
2020-09-15,115.5952,116.0583,115.1038,115.8109,1376481,0
2020-09-16,116.6165,116.9313,115.7923,116.7335,877454,0
2020-09-17,114.2751,114.7113,114.2652,114.4743,4820930,0
2020-09-18,117.8025,118.2859,117.6646,117.8004,3858437,0
2020-09-21,116.0461,116.4018,115.907,116.0602,4572732,0
2020-09-22,117.9262,118.2374,117.7961,117.9814,1735462,0
2020-09-23,121.2562,121.3862,120.7488,121.0129,2142767,0
2020-09-24,123.0583,123.5611,122.2079,122.9908,2970667,0
2020-09-25,128.5594,129.1079,128.0795,128.4662,2353911,0
2020-09-28,123.784,124.2048,123.4788,123.8993,1364787,0
2020-09-29,122.818,122.9727,122.6057,122.9409,2000545,0
2020-09-30,113.3844,113.7859,113.0389,113.3802,3122034,0
2020-10-01,104.71,104.7464,104.2906,104.6919,381757,0
2020-10-02,106.8578,107.3965,106.5875,107.0565,1812526,0
2020-10-05,108.5532,108.9967,108.4609,108.5727,1605664,0
2020-10-06,97.2286,97.2888,96.7491,97.2273,537544,0
2020-10-07,95.1158,95.4287,94.5334,95.1362,788832,0
2020-10-08,98.2848,98.4882,98.1909,98.3648,2579261,0
2020-10-09,95.4165,95.6323,95.1849,95.468,691377,0
2020-10-12,98.8615,99.2241,98.2715,98.8789,1855541,0
2020-10-13,101.3233,101.4163,101.1498,101.3141,2892135,0
2020-10-14,100.635,100.9684,99.9345,100.5742,4394448,0
2020-10-15,104.4082,104.5425,103.8607,104.2954,674071,0
2020-10-16,106.6893,106.8305,106.607,106.7207,2286290,0
2020-10-19,106.2057,106.4071,106.2029,106.2542,694070,0
2020-10-20,97.8603,97.9544,97.557,97.8175,2257150,0
2020-10-21,92.127,92.4092,91.7608,92.0708,2506465,0
2020-10-22,89.5782,89.7645,89.4859,89.6171,4036471,0
2020-10-23,88.7205,88.7315,88.6414,88.6505,2322955,0
2020-10-26,92.7093,92.7264,92.5351,92.6186,4690466,0
2020-10-27,92.5431,92.7386,92.2702,92.4238,860646,0
2020-10-28,92.2933,92.5771,92.0927,92.1294,455164,0
2020-10-29,92.4291,92.7915,92.3958,92.5092,221355,0
2020-10-30,90.517,90.6436,90.141,90.5157,1912381,0
2020-11-02,87.6286,87.9748,87.3097,87.6277,1126277,0
2020-11-03,90.2974,90.6336,90.1681,90.3063,639604,0
2020-11-04,85.8866,86.5184,85.4436,85.9424,1332282,0
2020-11-05,82.7244,83.0965,82.6285,82.8475,4879936,0
2020-11-06,82.5212,82.8745,82.1118,82.5136,4041192,0
2020-11-09,85.2209,85.3082,85.0822,85.2864,289150,0
2020-11-10,83.7855,84.2031,82.9562,83.7783,4594104,0
2020-11-11,81.9124,82.431,81.6193,81.9774,1185223,0
2020-11-12,81.4151,81.5671,81.2468,81.5048,2148533,0
2020-11-13,82.5628,82.7094,82.4398,82.5435,1772654,0
2020-11-16,81.6779,81.902,81.5682,81.6655,2144128,0
2020-11-17,84.6535,84.6695,84.1095,84.6045,3851475,0
2020-11-18,87.94,88.1025,87.5723,87.7482,3619910,0
2020-11-19,87.4594,87.8406,87.1978,87.4352,3051381,0
2020-11-20,93.0735,93.1989,92.704,93.0284,3209225,0
2020-11-23,93.1849,93.708,92.9879,93.2855,3692128,0
2020-11-24,96.3614,96.7968,96.0836,96.4856,1083872,0
2020-11-25,97.6819,97.9368,97.1156,97.5275,2099212,0
2020-11-26,98.422,98.6563,98.0591,98.513,716907,0
2020-11-27,93.9143,94.1663,93.7453,94.0124,3580023,0
2020-11-30,91.0171,91.3203,90.9613,91.0207,2300537,0
2020-12-01,90.2916,90.5005,90.2303,90.2997,3258934,0
2020-12-02,93.2009,93.5395,93.1789,93.2851,2911176,0
2020-12-03,94.2442,94.5986,94.063,94.273,1513436,0
2020-12-04,93.6891,94.0021,93.5653,93.5741,865796,0
2020-12-07,95.1904,95.5109,94.9481,95.2672,4870117,0
2020-12-08,98.0397,98.253,97.7313,98.1765,1607712,0
2020-12-09,98.3452,98.4213,98.0309,98.2525,725907,0
2020-12-10,98.9579,99.1019,98.8433,98.9092,1668526,0
2020-12-11,99.151,99.3128,99.143,99.2126,4531607,0
2020-12-14,98.9652,99.3729,98.9012,99.122,1454231,0
2020-12-15,97.0894,97.5552,96.9435,97.1617,4936592,0
2020-12-16,95.0741,95.3282,94.8952,95.0793,2411654,0
2020-12-17,96.7705,96.8245,96.2329,96.6579,4336715,0
2020-12-18,99.3447,99.7907,99.2649,99.4478,3334705,0
2020-12-21,98.7773,98.7989,98.6489,98.7857,410882,0
2020-12-22,98.1452,98.5589,97.937,98.079,2645071,0
2020-12-23,93.5261,94.021,93.0108,93.7493,2201272,0
2020-12-24,85.3403,85.4351,85.05,85.2522,1166991,0
2020-12-25,90.1418,90.3411,89.8765,90.2485,2839939,0
2020-12-28,82.3011,82.461,81.8449,82.2738,694107,0
2020-12-29,79.6577,80.0506,79.371,79.638,3551838,0
2020-12-30,81.8838,82.0991,81.4242,81.7951,4144978,0
2020-12-31,84.1733,84.2585,84.0337,84.127,644222,0
2021-01-01,82.5355,82.7588,82.4632,82.7322,2500662,0
2021-01-04,82.3093,82.6439,82.033,82.374,3344598,0
2021-01-05,84.0556,84.139,83.9263,84.044,498268,0
2021-01-06,80.9183,81.3255,80.7076,80.9341,2068771,0
2021-01-07,88.5884,88.7187,88.3678,88.5461,1438983,0
2021-01-08,84.5192,84.6194,84.3315,84.4525,388433,0
2021-01-11,83.6983,84.3887,83.4469,83.6474,4059362,0
2021-01-12,81.7611,81.7882,81.6771,81.7786,2334425,0
2021-01-13,82.2332,82.4626,81.9475,82.3853,3808286,0
2021-01-14,89.2269,89.4868,89.1777,89.2676,3017961,0
2021-01-15,85.2385,85.5151,84.8781,85.203,4403919,0
2021-01-18,87.0868,87.2672,86.804,87.1819,4985629,0
2021-01-19,90.043,90.0909,89.8796,89.9862,3090021,0
2021-01-20,95.2297,95.3374,94.6169,95.1432,1890411,0
2021-01-21,91.7317,92.2592,91.6118,91.7201,2229948,0
2021-01-22,88.0323,88.6027,87.9301,88.3029,4161947,0
2021-01-25,87.518,87.8826,87.3168,87.63,2247847,0
2021-01-26,87.2156,87.7676,86.9888,87.0514,2694745,0
2021-01-27,83.2136,83.4505,83.1191,83.2591,1131200,0
2021-01-28,85.6119,85.8849,85.3657,85.7821,4952312,0
2021-01-29,88.0475,88.508,87.5673,87.9389,3323835,0
2021-02-01,96.0301,96.2515,95.2973,96.0288,1785002,0
2021-02-02,94.9491,95.1078,94.6173,94.8443,3008330,0
2021-02-03,90.9183,91.2741,90.7667,90.8931,2125466,0
2021-02-04,87.7141,87.9089,87.5659,87.6739,943349,0
2021-02-05,88.9606,89.2299,88.4768,88.9283,4398791,0
2021-02-08,86.3473,86.6993,86.1022,86.2871,4451182,0
2021-02-09,89.1098,89.3967,88.7259,88.9073,4207489,0
2021-02-10,92.4033,92.5158,92.2775,92.3136,1968647,0
2021-02-11,83.7693,84.1607,83.6653,83.9019,1430728,0
2021-02-12,80.6767,80.7293,80.5338,80.6407,438746,0
2021-02-15,75.7595,75.8225,75.3158,75.6731,3711383,0
2021-02-16,80.0401,80.1589,79.7363,79.9439,1773828,0
2021-02-17,81.215,81.3847,80.9028,81.2496,4482657,0
2021-02-18,77.5037,77.6392,77.3961,77.4135,4375312,0
2021-02-19,74.1356,74.2736,73.9667,74.0669,815266,0
2021-02-22,80.6785,80.7855,80.4084,80.4715,4601391,0
2021-02-23,77.7646,77.8372,77.6107,77.8229,873383,0
2021-02-24,83.0304,83.1825,82.6125,83.0725,2553912,0
2021-02-25,83.9209,83.9848,83.8735,83.9466,2474863,0
2021-02-26,78.7038,78.8724,78.5991,78.7424,4790431,0
2021-03-01,77.4426,77.9911,77.188,77.5116,3355081,0
2021-03-02,79.7769,80.2233,79.604,79.9979,4401160,0
2021-03-03,74.8412,75.093,74.7077,74.8738,3059846,0
2021-03-04,73.3551,74.0347,73.3257,73.328,4161107,0
2021-03-05,71.6661,71.8125,71.6661,71.7015,4290174,0
2021-03-08,73.3071,73.4137,73.1085,73.1655,4326608,0
2021-03-09,74.3942,74.5514,73.9264,74.3932,2175763,0
2021-03-10,75.9656,76.1956,75.7912,75.8677,2033001,0
2021-03-11,76.5598,76.6617,75.9937,76.5398,4927142,0
2021-03-12,77.8389,77.9571,77.6985,77.7747,3831050,0
2021-03-15,74.5112,74.656,74.4819,74.4904,4603062,0
2021-03-16,75.2475,75.2868,75.1348,75.1446,2971227,0
2021-03-17,78.918,78.9507,78.8553,78.9135,4659317,0
2021-03-18,79.0836,79.3416,79.0376,79.0444,3654483,0
2021-03-19,77.5412,77.742,77.5006,77.5128,3764312,0
2021-03-22,75.9872,76.046,75.8474,76.0091,1053373,0
2021-03-23,72.3525,72.4979,72.2056,72.3232,2921050,0
2021-03-24,78.3161,78.5828,77.9193,78.1415,3710690,0
2021-03-25,76.6928,76.8917,75.9971,76.7136,3852799,0
2021-03-26,75.6952,76.0599,75.501,75.6635,4796443,0
2021-03-29,75.1493,75.2199,75.0323,75.0549,1769336,0
2021-03-30,77.1743,77.2126,76.7405,77.0864,1652783,0
2021-03-31,72.179,72.3476,72.1529,72.1781,4853503,0
2021-04-01,78.83,79.234,78.6093,79.0183,4933574,0
2021-04-02,77.9616,78.028,77.8179,77.9214,1063427,0
2021-04-05,79.8628,80.181,79.6124,80.0405,2016204,0
2021-04-06,76.0315,76.0461,75.8124,75.9199,4750831,0
2021-04-07,76.4985,76.6531,76.3551,76.4855,1158672,0
2021-04-08,82.63,82.6948,82.1089,82.5475,3959189,0
2021-04-09,88.2767,88.3614,87.7902,88.3564,738973,0
2021-04-12,90.3642,90.5141,90.041,90.5047,1055895,0
2021-04-13,91.4036,91.9207,90.9608,91.3798,3967817,0
2021-04-14,89.9596,90.0699,89.6839,89.9626,3115843,0
2021-04-15,89.8943,89.9537,89.7386,89.9385,2863161,0
2021-04-16,88.5121,88.5869,88.2776,88.5047,4311614,0
2021-04-19,81.8217,81.8823,81.5588,81.5959,1674230,0
2021-04-20,83.5985,83.7209,83.4108,83.5288,2615824,0
2021-04-21,74.2308,74.4711,74.1465,74.153,3120561,0
2021-04-22,75.1964,75.5637,75.0767,75.133,3751368,0
2021-04-23,70.9236,70.9976,70.3857,70.8188,1794085,0
2021-04-26,71.9638,72.1424,71.7216,71.9774,3241447,0
2021-04-27,73.1043,73.6257,73.0865,73.2548,2352117,0
2021-04-28,74.5319,74.7209,74.4235,74.546,2801398,0
2021-04-29,77.3152,77.6558,77.1226,77.2525,4340787,0
2021-04-30,81.428,81.5639,81.3404,81.5071,2089538,0
2021-05-03,80.0716,80.1473,79.8569,80.0857,3407199,0
2021-05-04,82.7321,82.8335,82.1724,82.7894,4721560,0
2021-05-05,81.4292,81.5609,81.2077,81.307,3859528,0
2021-05-06,82.45,82.6768,82.2599,82.3882,4945871,0
2021-05-07,85.6629,85.6796,85.5559,85.6071,3000769,0
2021-05-10,82.9846,83.0892,82.6474,82.933,1553367,0
2021-05-11,75.8687,76.0595,75.8485,75.8715,4958710,0
2021-05-12,73.3289,73.5061,72.9923,73.3144,3293967,0
2021-05-13,76.4058,76.5757,76.1704,76.4965,1358768,0
2021-05-14,73.5045,74.2631,73.339,73.6656,1722508,0
2021-05-17,76.6149,76.7577,76.4094,76.6034,1458997,0
2021-05-18,74.1848,74.3016,74.0801,74.1608,4201315,0
2021-05-19,73.7081,73.9336,73.5202,73.6191,644282,0
2021-05-20,73.7434,73.7801,73.196,73.6278,3751548,0
2021-05-21,71.1668,71.1788,70.9801,71.0553,2859293,0
2021-05-24,66.6115,67.13,66.5438,66.6781,552668,0
2021-05-25,69.1162,69.1853,69.0396,69.1406,3144124,0
2021-05-26,65.6824,65.8653,65.5334,65.6508,3815126,0
2021-05-27,69.7174,69.819,69.0852,69.5413,3684615,0
2021-05-28,64.6834,64.9322,64.4001,64.5878,2736867,0
2021-05-31,69.5071,69.5134,69.336,69.4294,1810140,0
2021-06-01,72.0693,72.1585,72.0306,72.0973,986450,0
2021-06-02,68.331,68.4536,68.3029,68.3914,258832,0
2021-06-03,68.6743,68.6999,68.4686,68.6201,1925856,0
2021-06-04,67.9919,68.1189,67.6748,68.0668,3234701,0
2021-06-07,68.5851,68.9177,68.4638,68.6015,380750,0
2021-06-08,71.1764,71.5,70.9337,71.1845,4993738,0
2021-06-09,64.5608,64.6739,64.1156,64.4582,3012566,0
2021-06-10,67.919,67.9448,67.7406,67.9431,1613836,0
2021-06-11,62.5788,62.8463,62.1653,62.7318,4818111,0
2021-06-14,70.5682,70.7006,70.2123,70.5326,1082885,0
2021-06-15,68.8714,68.9774,68.8441,68.9196,4796472,0
2021-06-16,69.0136,69.2134,68.9128,69.0106,1552481,0
2021-06-17,64.8427,64.9025,64.5851,64.8484,2022708,0
2021-06-18,72.322,72.3908,71.9001,72.3418,2241994,0
2021-06-21,68.5497,68.6165,68.4314,68.4956,4975218,0
2021-06-22,71.0662,71.5764,70.965,71.1753,1404382,0
2021-06-23,76.5473,76.7406,76.3884,76.5869,4869782,0
2021-06-24,80.0055,80.0232,79.7776,79.9508,1865408,0
2021-06-25,81.5015,81.6559,81.4085,81.5516,1568883,0
2021-06-28,81.8487,81.9864,81.7791,81.9806,3263392,0
2021-06-29,76.5316,76.6465,76.3402,76.4804,3529994,0
2021-06-30,84.0977,84.4886,83.5928,84.0034,1856134,0
2021-07-01,85.1972,85.3316,84.789,85.201,843521,0
2021-07-02,85.1387,85.5807,85.0921,85.306,2101082,0
2021-07-05,80.734,81.1522,80.3671,80.6771,2794017,0
2021-07-06,80.8392,81.1669,80.5784,80.9736,392150,0
2021-07-07,80.8397,81.0936,80.5909,80.8147,577533,0
2021-07-08,85.9916,86.2187,85.6919,86.068,4606124,0
2021-07-09,87.5014,87.761,87.4357,87.603,372145,0
2021-07-12,86.4241,86.6967,86.407,86.4623,2153052,0
2021-07-13,85.6341,85.7166,85.5148,85.6498,3866688,0
2021-07-14,78.9184,79.4095,78.6783,78.9693,1775088,0
2021-07-15,81.0807,81.201,80.7251,81.033,2574909,0
2021-07-16,80.4176,80.5498,80.4059,80.4535,615124,0
2021-07-19,86.0871,86.3002,85.8827,86.0028,4013301,0
2021-07-20,86.2847,86.4693,86.083,86.2604,3244079,0
2021-07-21,80.7794,81.0909,80.4045,80.8358,4287940,0
2021-07-22,82.6606,83.1084,82.6402,82.7323,4346359,0
2021-07-23,88.1528,88.6287,87.8169,88.2982,1883863,0
2021-07-26,82.2491,82.4242,82.0937,82.2252,397535,0
2021-07-27,83.2679,83.7151,83.2068,83.2975,1862479,0
2021-07-28,84.4821,84.8083,84.468,84.683,897307,0
2021-07-29,81.46,81.5135,81.0451,81.5036,2759823,0
2021-07-30,79.5077,80.1035,79.167,79.5794,902671,0
2021-08-02,81.0705,81.5624,80.9101,80.9429,4625126,0
2021-08-03,78.5876,78.7522,78.4117,78.7217,3090919,0
2021-08-04,73.5145,73.6997,73.3486,73.6206,1414561,0
2021-08-05,66.2862,66.5061,66.18,66.2127,4621906,0
2021-08-06,66.4581,66.4712,66.1955,66.3681,3894500,0
2021-08-09,70.9903,71.0677,70.727,71.0432,2301288,0
2021-08-10,72.5973,72.8491,72.5295,72.6433,903234,0
2021-08-11,68.4404,68.4684,68.3229,68.3982,1850270,0
2021-08-12,65.6029,65.9983,65.3356,65.756,3003237,0
2021-08-13,64.561,64.6829,64.337,64.6814,3876035,0
2021-08-16,71.1333,71.1779,70.97,71.1533,1457250,0
2021-08-17,71.4823,71.7105,71.0673,71.3717,3764331,0
2021-08-18,70.9308,71.1701,70.7828,70.9618,1557615,0
2021-08-19,72.7741,73.3885,72.5476,72.7667,1384429,0
2021-08-20,77.1071,77.1939,76.8517,77.0198,2345686,0
2021-08-23,82.2476,82.3416,82.0327,82.0747,971966,0
2021-08-24,79.5453,79.7166,79.2135,79.5913,2142346,0
2021-08-25,79.7937,80.2444,79.7485,79.7951,1917488,0
