Date,Open,High,Low,Close,Volume,OpenInt
2020-05-15,143.5736,144.1687,143.53,143.6394,4948898,0
2020-05-18,142.7801,143.037,142.2192,142.678,2654657,0
2020-05-19,139.9625,140.3993,139.9375,140.0988,4371161,0
2020-05-20,144.0787,144.5547,144.0544,144.2496,3632432,0
2020-05-21,146.231,147.2153,145.7196,145.9426,3741223,0
2020-05-22,150.8353,151.3208,150.5354,150.9798,528848,0
2020-05-25,150.4845,150.8565,149.9938,150.3123,858293,0
2020-05-26,152.22,152.2558,151.9854,152.202,534169,0
2020-05-27,152.9001,153.0575,152.8867,152.9644,345078,0
2020-05-28,151.362,151.433,151.177,151.3688,4212690,0
2020-05-29,150.4977,150.7727,150.4603,150.6937,1041980,0
2020-06-01,152.3755,152.3878,151.6466,152.3776,230409,0
2020-06-02,149.6442,150.0492,149.4454,149.8064,4701108,0
2020-06-03,152.5004,152.6291,152.2844,152.5607,1538032,0
2020-06-04,153.2217,153.3524,152.296,153.0801,4118190,0
2020-06-05,155.5081,155.6955,155.4488,155.4685,4810511,0
2020-06-08,156.3401,156.9603,156.0321,156.5722,2710764,0
2020-06-09,152.7991,153.0539,152.2861,152.6691,4648257,0
2020-06-10,150.1149,150.1427,150.0662,150.116,4850146,0
2020-06-11,152.7587,153.3743,152.3206,152.8415,892591,0
2020-06-12,157.5542,158.0755,157.0913,157.4367,903594,0
2020-06-15,176.6104,177.5963,176.0207,176.6399,1975705,0
2020-06-16,177.7522,178.6745,177.2273,177.9596,2883922,0
2020-06-17,175.0088,175.1901,173.8632,174.686,3972977,0
2020-06-18,166.8735,167.352,166.7885,166.8763,1079466,0
2020-06-19,167.1307,168.2414,166.4653,167.1443,1128331,0
2020-06-22,167.3992,167.7199,167.0659,167.4671,1670857,0
2020-06-23,157.684,157.9209,157.1293,157.4981,1502692,0
2020-06-24,160.9546,161.2182,160.1965,161.0391,4712648,0
2020-06-25,166.9035,167.2097,166.2619,167.1617,2100755,0
2020-06-26,173.3066,173.5952,172.2951,173.4243,4367736,0
2020-06-29,177.372,177.4427,176.8076,177.1369,468235,0
2020-06-30,182.2522,184.1819,181.9757,182.1007,688634,0
2020-07-01,173.8999,173.9741,173.1774,173.9443,4057345,0
2020-07-02,173.5819,173.5912,173.1837,173.3439,1397810,0
2020-07-03,175.2656,175.8117,174.8444,175.1346,596586,0
2020-07-06,181.2648,182.0252,181.1498,181.3131,3053635,0
2020-07-07,182.6502,182.7834,182.6204,182.6805,906962,0
2020-07-08,181.835,182.2803,181.5179,181.7751,494493,0
2020-07-09,164.7748,165.457,164.7267,164.912,2149359,0
2020-07-10,167.6684,168.0543,167.1973,167.6676,2840406,0
2020-07-13,177.1237,177.4279,175.6225,177.069,2731326,0
2020-07-14,173.9409,174.8541,173.8418,174.2349,3005558,0
2020-07-15,173.6733,173.8029,173.0468,173.7062,313403,0
2020-07-16,180.8408,181.6556,179.8262,180.8956,1596642,0
2020-07-17,180.849,180.9472,180.2665,180.6632,1848622,0
2020-07-20,195.9021,197.1453,194.9119,196.2642,1606990,0
2020-07-21,197.0227,197.5406,196.9228,197.0979,2883432,0
2020-07-22,205.4407,206.1859,205.439,205.5397,1299580,0
2020-07-23,204.0586,204.4578,203.5391,203.8629,3233567,0
2020-07-24,196.6425,196.784,196.6406,196.651,4691246,0
2020-07-27,196.7671,196.895,195.9533,196.4143,3371612,0
2020-07-28,199.8408,200.2374,199.3999,199.7086,2066581,0
2020-07-29,195.4493,195.6766,194.7972,195.5295,2286653,0
2020-07-30,202.2599,202.7084,201.8909,202.2114,3009291,0
2020-07-31,199.659,200.2572,199.6522,199.7297,3675050,0
2020-08-03,194.3813,195.3911,194.0045,194.2144,1647557,0
2020-08-04,206.9718,207.6108,206.6199,207.2479,384385,0
2020-08-05,202.7247,204.0089,202.4175,202.8918,3572787,0
2020-08-06,200.4577,200.758,199.8973,200.3664,3375398,0
2020-08-07,204.6047,204.808,203.6611,204.3542,686918,0
2020-08-10,202.2952,202.8214,201.5137,202.7416,3207470,0
2020-08-11,197.9565,198.2868,197.1187,197.6848,543879,0
2020-08-12,194.8315,195.1256,194.0277,194.8588,3286858,0
2020-08-13,204.4798,205.031,204.144,204.8658,3772562,0
2020-08-14,207.4073,208.0942,206.4012,208.0317,274493,0
2020-08-17,211.9668,213.2275,210.9371,212.2915,3688006,0
2020-08-18,213.867,213.8905,213.3936,213.8712,778146,0
2020-08-19,216.3319,217.1481,215.8719,216.3461,1472006,0
2020-08-20,214.5426,215.3123,212.9583,214.4068,3583249,0
2020-08-21,215.1682,215.3764,213.6614,215.2865,1904224,0
2020-08-24,205.4842,206.4091,205.1979,205.7121,4889773,0
2020-08-25,210.5689,211.6432,210.0329,210.6559,4794850,0
2020-08-26,208.8117,209.2098,208.5934,208.8047,4937156,0
2020-08-27,203.5563,203.9743,202.7524,203.5093,700785,0
2020-08-28,204.4148,204.8022,204.3906,204.5762,1046181,0
2020-08-31,204.0353,204.215,203.7709,203.8515,1079105,0
2020-09-01,208.2012,208.4482,208.0296,208.3306,3009675,0
2020-09-02,208.0897,208.6473,207.7636,208.2709,2264184,0
2020-09-03,205.5522,206.0369,205.2148,205.6638,3780112,0
2020-09-04,205.936,207.5459,205.5475,205.7149,1554074,0
2020-09-07,212.4326,212.6141,211.939,212.4608,1158826,0
2020-09-08,216.9372,217.4253,216.3169,217.088,3315241,0
2020-09-09,220.0989,220.3699,219.4643,219.8953,3162860,0
2020-09-10,225.3082,225.3327,224.0849,224.8265,3514888,0
2020-09-11,228.1146,228.6283,227.2943,228.0667,1697905,0
2020-09-14,224.4406,224.4951,223.0212,224.1641,2726662,0
2020-09-15,228.201,229.2333,227.9619,227.9648,4656088,0
2020-09-16,233.3806,234.3115,231.351,233.522,3133747,0
2020-09-17,239.4802,239.5654,238.5642,239.4738,4675956,0
2020-09-18,234.2776,234.7178,233.8879,234.5785,2280419,0
2020-09-21,232.4397,234.4754,232.1437,232.4874,415244,0
2020-09-22,229.6413,230.0102,229.14,229.7851,3849858,0
2020-09-23,228.4962,229.5163,227.5582,228.5883,2410185,0
2020-09-24,230.6199,230.9461,229.6723,230.7929,402072,0
2020-09-25,231.645,231.8178,231.5287,231.7115,865926,0
2020-09-28,232.7527,233.2386,232.5656,232.6289,1701878,0
2020-09-29,227.0439,228.0224,227.0277,227.071,1116782,0
2020-09-30,224.5915,225.0287,223.8203,225.011,3485264,0
2020-10-01,230.4998,232.25,229.9776,230.6719,3133567,0
2020-10-02,235.4102,235.9328,234.2047,235.7684,1782296,0
2020-10-05,235.7188,236.6453,235.433,235.6613,606351,0
2020-10-06,239.3547,239.7583,237.7676,239.2343,576969,0
2020-10-07,241.0479,241.3175,240.7684,240.9861,4739051,0
2020-10-08,244.9116,245.5399,244.0395,245.1045,1856064,0
2020-10-09,249.016,249.7236,248.522,248.9545,715002,0
2020-10-12,258.1209,258.4731,257.3137,258.2423,3615174,0
2020-10-13,258.1964,258.6155,257.7159,258.4906,4375839,0
2020-10-14,261.4851,261.8366,259.4019,261.2912,785527,0
2020-10-15,263.6548,264.2966,262.9744,263.4393,4735621,0
2020-10-16,264.06,264.568,263.4946,263.8097,3678230,0
2020-10-19,263.0339,264.1151,262.6881,263.194,1409791,0
2020-10-20,271.6297,271.8995,270.531,271.3098,3922187,0
2020-10-21,271.5582,272.6725,271.508,271.6923,2215742,0
2020-10-22,275.3739,276.5007,273.775,275.194,3249443,0
2020-10-23,282.9283,284.2519,282.4777,283.0729,809146,0
2020-10-26,281.8001,282.8896,280.6105,281.8632,1372323,0
2020-10-27,284.0518,284.7491,283.5463,284.7412,3912451,0
2020-10-28,285.9923,287.1106,285.9644,286.0787,4065417,0
2020-10-29,283.7312,284.2437,283.2436,283.7053,252466,0
2020-10-30,298.4693,299.0187,298.2353,298.5917,1229324,0
2020-11-02,288.8869,289.0741,288.0725,288.3804,3116148,0
2020-11-03,280.3103,281.1188,280.1363,280.6365,4547940,0
2020-11-04,287.9064,288.4815,287.3004,288.0688,3436630,0
2020-11-05,289.3568,290.0823,289.066,289.6189,3591899,0
2020-11-06,284.0496,285.3569,282.6153,284.2098,2065474,0
2020-11-09,284.4871,284.9751,283.4762,284.194,462655,0
2020-11-10,275.8601,276.8345,274.4323,275.453,3876388,0
2020-11-11,281.1436,281.4176,280.9601,281.3408,4036578,0
2020-11-12,285.909,286.7509,285.3532,286.1159,2327833,0
2020-11-13,274.9334,276.2726,274.241,275.2519,2630880,0
2020-11-16,256.4296,256.8798,254.7316,256.0951,1328244,0
2020-11-17,244.6971,245.7395,244.3558,244.4231,2372714,0
2020-11-18,239.0239,240.0559,238.6943,239.0493,1361384,0
2020-11-19,259.0367,259.4425,258.9963,259.3989,2218453,0
2020-11-20,263.7427,265.275,262.6792,264.0878,843417,0
2020-11-23,260.2617,262.0494,259.5758,260.2173,3111824,0
2020-11-24,259.1728,259.4739,257.4382,259.0305,1388139,0
2020-11-25,252.9635,253.7335,252.3485,253.4872,3677976,0
2020-11-26,244.86,245.6413,244.4655,244.9387,2685189,0
2020-11-27,243.0796,243.5917,241.4065,242.6869,4500687,0
2020-11-30,252.0487,253.095,251.9288,252.1035,1261616,0
2020-12-01,264.0981,264.6229,262.7318,263.7053,1510135,0
2020-12-02,259.1861,259.4337,258.0364,259.018,1366596,0
2020-12-03,259.5843,260.7905,257.7651,259.866,3227726,0
2020-12-04,262.5093,263.1111,261.8494,262.5862,712894,0
2020-12-07,261.5079,261.5595,261.4396,261.5415,3494444,0
2020-12-08,269.1175,269.6012,268.1333,269.3741,4131413,0
2020-12-09,264.4754,264.8484,264.4424,264.7322,3439026,0
2020-12-10,253.8796,254.0708,253.3959,253.4976,846420,0
2020-12-11,265.3836,266.3351,264.1977,265.6432,2566403,0
2020-12-14,265.4485,266.0779,262.9146,265.1625,2760703,0
2020-12-15,246.0834,247.2911,245.7177,246.1908,2076908,0
2020-12-16,245.1266,245.5423,244.763,245.1329,2438361,0
2020-12-17,246.7038,247.1134,245.8484,246.5652,3859418,0
2020-12-18,231.7731,232.2126,230.5116,231.9119,4206130,0
2020-12-21,233.7869,233.7926,232.8646,233.6542,1640047,0
2020-12-22,226.9768,228.4838,226.1588,227.4422,1783191,0
2020-12-23,229.0917,229.9863,228.8441,228.991,1198655,0
2020-12-24,229.8324,230.941,228.5352,230.4012,2128541,0
2020-12-25,231.8922,233.4332,231.2649,231.9449,2819980,0
2020-12-28,237.7685,238.7729,236.4002,237.5656,3625094,0
2020-12-29,219.5226,219.7648,218.8575,219.3861,1484532,0
2020-12-30,213.4511,213.7478,213.4491,213.7286,1238433,0
2020-12-31,212.5316,214.1786,212.2478,212.7805,359519,0
2021-01-01,203.8698,205.1266,203.7102,204.0103,650674,0
2021-01-04,208.1915,208.193,207.2042,208.1528,447563,0
2021-01-05,196.3676,197.9306,195.9415,196.7674,1195384,0
2021-01-06,180.6082,180.9891,180.2588,180.6106,3536050,0
2021-01-07,179.089,179.553,178.3729,179.0332,3916192,0
2021-01-08,162.9475,163.2283,162.1168,162.9937,4871100,0
2021-01-11,151.996,152.0212,151.5502,151.9162,2816452,0
2021-01-12,141.5303,142.046,140.7611,141.4986,2382504,0
2021-01-13,142.158,142.3827,141.2956,142.2351,4517035,0
2021-01-14,148.4708,149.0668,148.2425,148.7589,905893,0
2021-01-15,151.513,152.1576,151.0238,151.4928,3225221,0
2021-01-18,162.8001,162.9777,161.2944,162.9554,4126799,0
2021-01-19,160.5255,161.1442,160.4316,160.6184,2612251,0
2021-01-20,158.417,158.7426,157.8175,158.3411,1454892,0
2021-01-21,152.6086,153.2526,151.97,152.3926,3180160,0
2021-01-22,168.661,168.8058,168.0438,168.6674,4979007,0
2021-01-25,158.5863,158.7931,158.3588,158.4985,1332530,0
2021-01-26,164.099,164.4012,162.8503,164.3363,2903667,0
2021-01-27,171.116,171.3755,170.862,171.074,443669,0
2021-01-28,177.607,177.6186,176.6036,177.6177,1316636,0
2021-01-29,172.2897,172.5184,171.4945,172.0781,3881959,0
2021-02-01,163.3796,163.9385,162.7999,163.468,2580822,0
2021-02-02,162.8391,162.9777,162.6074,162.8785,1156290,0
2021-02-03,167.4506,168.2023,167.0119,167.2735,1809830,0
2021-02-04,163.6582,164.4979,163.5516,163.6733,780587,0
2021-02-05,162.0175,163.0375,161.8999,162.1973,3941465,0
2021-02-08,159.3146,159.6099,158.3622,158.9091,4725777,0
2021-02-09,159.801,160.5261,159.5025,159.9735,707916,0
2021-02-10,160.6087,160.7637,159.8179,160.6191,1342098,0
2021-02-11,171.2874,171.3575,170.288,171.228,4313613,0
2021-02-12,175.6155,175.6496,175.5043,175.5685,4417608,0
2021-02-15,168.1769,168.4301,168.0703,168.2088,3883217,0
2021-02-16,161.6365,161.7431,161.5044,161.6663,3632222,0
2021-02-17,166.4812,167.874,166.1568,166.5203,4334546,0
2021-02-18,166.8956,167.2442,165.9514,167.082,1992703,0
2021-02-19,180.239,180.4689,179.7656,179.8523,4495969,0
2021-02-22,193.3436,194.3377,193.2085,193.3861,4455741,0
2021-02-23,188.2239,189.1762,188.0003,188.1116,1302933,0
2021-02-24,190.4874,191.3304,189.9142,190.5511,550433,0
2021-02-25,183.7993,184.0574,183.4817,183.8645,2700827,0
2021-02-26,188.6978,189.6707,188.4476,188.7838,3839852,0
2021-03-01,200.1684,201.3932,199.7265,200.4791,4279626,0
2021-03-02,201.9775,202.6238,200.8719,202.0099,883803,0
2021-03-03,199.8697,200.1614,198.7983,199.9511,2011462,0
2021-03-04,203.253,203.3542,202.9688,203.0151,3885680,0
2021-03-05,209.2599,210.3784,209.1358,209.5106,489956,0
2021-03-08,216.056,216.9664,215.6802,216.1808,3670076,0
2021-03-09,213.9651,214.9015,213.9522,214.1575,1599844,0
2021-03-10,210.9828,211.2719,210.3111,210.6789,307743,0
2021-03-11,212.5377,212.9455,211.7435,212.7226,1361217,0
2021-03-12,211.3119,211.7982,211.1864,211.1932,3760748,0
2021-03-15,219.6826,220.2204,218.5867,219.4697,4376300,0
2021-03-16,217.8282,217.9846,217.5754,217.86,590148,0
2021-03-17,218.5724,219.1044,217.3408,218.8737,2426462,0
2021-03-18,221.3947,222.4509,221.1634,221.6972,1165634,0
2021-03-19,214.0525,215.1211,212.9261,213.8686,3481012,0
2021-03-22,210.892,211.6329,210.6494,211.1582,3947302,0
2021-03-23,220.8346,221.0091,220.1554,220.748,4818171,0
2021-03-24,218.3753,218.6052,218.2014,218.3503,1903645,0
2021-03-25,205.4425,205.7424,204.3511,205.365,1636101,0
2021-03-26,209.8449,210.1737,209.3229,209.746,1687211,0
2021-03-29,213.2412,214.6465,212.2807,213.4405,3853757,0
2021-03-30,212.109,212.5849,211.0305,212.3161,2336376,0
2021-03-31,220.335,220.6863,220.0999,220.1776,309267,0
2021-04-01,226.6672,228.0067,226.2862,226.8099,4748558,0
2021-04-02,217.1262,218.0183,216.8392,217.7249,699757,0
2021-04-05,216.8315,216.889,216.2992,216.6909,4655246,0
2021-04-06,230.8109,231.919,230.8026,231.0503,976952,0
2021-04-07,248.929,249.0577,248.6087,248.8127,2783046,0
2021-04-08,258.2299,259.3834,257.0406,257.8707,1699608,0
2021-04-09,253.2051,253.7732,252.8666,253.2009,3496623,0
2021-04-12,235.4524,235.749,234.2857,235.2181,2134338,0
2021-04-13,230.069,230.2602,229.4503,230.0336,1963243,0
2021-04-14,221.176,221.2427,220.7666,220.8255,2489676,0
2021-04-15,234.5807,235.3665,234.4978,234.8301,4860049,0
2021-04-16,221.997,222.7553,219.9559,221.9989,1377590,0
2021-04-19,214.6476,214.7791,213.6372,214.5032,1254663,0
2021-04-20,216.6245,217.1204,216.5432,216.6657,517833,0
2021-04-21,217.5416,218.7047,216.3631,217.2912,3745519,0
2021-04-22,228.9792,229.5489,228.7128,229.0782,3452110,0
2021-04-23,234.6439,235.8223,233.9155,234.1594,3122049,0
2021-04-26,234.2786,234.3612,233.1899,233.7824,313574,0
2021-04-27,243.8533,244.7044,243.4557,243.7845,3994787,0
2021-04-28,241.6945,242.7322,241.4223,241.561,4085459,0
2021-04-29,254.9127,255.7976,254.2806,254.6093,4736040,0
2021-04-30,248.6246,250.1524,247.5796,248.9201,4659943,0
2021-05-03,230.1709,230.5654,229.7206,230.4732,1463251,0
2021-05-04,231.1255,231.4123,230.5709,230.8354,3609770,0
2021-05-05,218.3591,219.3447,218.2509,218.2993,2132701,0
2021-05-06,224.7747,225.1802,224.3978,224.8256,3060610,0
2021-05-07,226.4066,227.7593,226.2448,226.4041,1795976,0
2021-05-10,237.0969,238.4028,236.9175,237.664,3353688,0
2021-05-11,236.6102,237.0637,235.3887,236.6553,4773224,0
2021-05-12,228.1558,228.8773,227.7864,228.3278,3330665,0
2021-05-13,231.9715,232.873,231.2748,231.7587,4620079,0
2021-05-14,229.2903,230.0488,228.5489,229.0623,4672184,0
2021-05-17,234.5191,234.6269,233.4582,234.3839,770617,0
2021-05-18,230.0386,231.7137,229.818,229.9477,4828668,0
2021-05-19,238.7618,239.4002,238.0288,239.1198,4127723,0
2021-05-20,240.273,241.333,240.1191,240.1311,2248215,0
2021-05-21,240.0187,240.9071,239.6168,239.8677,3080381,0
2021-05-24,248.9437,249.2895,248.3988,248.6341,3161980,0
2021-05-25,255.7175,256.63,254.7452,255.1769,3974647,0
2021-05-26,250.9852,251.8069,250.5609,251.4107,4053473,0
2021-05-27,257.5903,259.1853,257.2057,257.6904,691705,0
2021-05-28,262.392,263.7029,262.1194,262.5869,204983,0
2021-05-31,262.7111,263.6158,261.3624,262.6658,1383176,0
2021-06-01,268.4668,269.226,268.0957,268.4632,2729676,0
2021-06-02,278.0157,278.4405,277.3757,278.0808,4276131,0
2021-06-03,278.638,279.6258,278.1729,278.3519,3333806,0
2021-06-04,278.3366,279.9207,278.2103,278.6435,852248,0
2021-06-07,278.3029,278.9783,276.7258,278.5929,3642586,0
2021-06-08,274.3282,274.924,274.2615,274.6095,2447277,0
2021-06-09,274.7108,275.7544,274.2867,274.8098,1970189,0
2021-06-10,274.0051,276.0272,273.4813,274.3421,3903954,0
2021-06-11,273.5282,273.5616,273.4319,273.5415,1619093,0
2021-06-14,272.6209,273.809,271.0038,272.666,1074284,0
2021-06-15,266.5863,267.5114,265.565,266.7962,2031507,0
2021-06-16,273.7003,274.1281,273.1242,273.4614,2877514,0
2021-06-17,289.3687,289.8312,288.324,289.3859,3192385,0
2021-06-18,306.7079,308.0387,305.6583,306.3824,4612656,0
2021-06-21,299.8098,301.184,299.6018,299.8683,1593660,0
2021-06-22,303.1932,304.9078,302.5749,303.2005,4500695,0
2021-06-23,312.7195,313.4116,312.2617,312.8956,4119714,0
2021-06-24,305.5389,305.6522,304.7823,305.5411,1927836,0
2021-06-25,318.0179,319.0037,316.0823,317.7915,872403,0
2021-06-28,317.9817,318.3624,316.9873,318.1126,1437704,0
2021-06-29,305.9397,307.1784,303.8874,305.7812,3357491,0
2021-06-30,311.5947,312.2846,310.7558,311.8482,3986210,0
2021-07-01,304.332,305.061,302.7253,304.1011,3138906,0
2021-07-02,308.4676,309.1093,306.5633,308.6465,3679904,0
2021-07-05,308.257,308.3231,307.778,307.9947,688120,0
2021-07-06,311.9404,312.8908,311.3239,311.9214,2625631,0
2021-07-07,317.997,319.4978,317.303,317.5141,4394169,0
2021-07-08,316.072,316.9055,315.6232,316.4372,2067345,0
2021-07-09,323.5901,325.8132,322.0728,324.0685,4514635,0
2021-07-12,333.9695,334.3359,333.3959,334.1754,794229,0
2021-07-13,339.6869,340.718,338.2247,340.1579,4897945,0
2021-07-14,346.314,348.6229,345.2275,346.7935,3968665,0
2021-07-15,350.1176,350.7248,349.1139,349.9001,3205891,0
2021-07-16,363.0451,363.2408,363.0307,363.0466,3163829,0
2021-07-19,363.8409,364.8018,363.5318,364.0155,4694371,0
2021-07-20,358.3683,359.8382,357.6963,358.507,2009032,0
2021-07-21,359.53,360.5125,359.4469,359.7448,991687,0
2021-07-22,349.0803,349.6912,347.8695,348.5052,4610182,0
2021-07-23,336.4986,338.0286,334.5185,336.7462,693237,0
2021-07-26,345.6672,347.049,345.5363,346.1248,3366428,0
2021-07-27,361.7014,363.112,361.369,361.4137,1476747,0
2021-07-28,359.2093,359.4058,357.5633,359.2868,4660346,0
2021-07-29,369.8188,370.7759,368.4584,369.0664,4873606,0
2021-07-30,353.6756,356.1018,352.2705,353.8618,2477179,0
2021-08-02,338.4595,340.0096,337.9195,338.1734,2759652,0
2021-08-03,349.9181,351.4156,348.4113,349.5398,2382165,0
2021-08-04,354.6134,355.3999,354.2293,354.7983,2241065,0
2021-08-05,355.412,357.4101,355.3085,355.6762,4698748,0
2021-08-06,372.1024,372.314,370.211,371.8267,1578109,0
2021-08-09,371.6578,372.772,371.3792,371.4443,4806998,0
2021-08-10,362.8608,365.549,361.5184,363.3734,3322015,0
2021-08-11,351.3001,352.224,349.9994,351.697,4811683,0
2021-08-12,351.8439,354.7216,351.5856,352.7386,3138066,0
2021-08-13,355.4739,356.3062,354.8494,355.2624,4130707,0
2021-08-16,354.3349,356.0728,353.5932,354.4277,2551877,0
2021-08-17,363.0087,364.4594,362.7387,363.0676,2419549,0
2021-08-18,374.8428,376.057,374.3443,375.4779,1435941,0
2021-08-19,347.3866,348.8763,346.9355,347.7685,1209436,0
2021-08-20,321.5958,321.903,320.6534,321.7496,380918,0
2021-08-23,303.7963,304.5207,302.2961,304.0007,2040516,0
2021-08-24,304.5699,305.0613,304.2943,304.534,4941151,0
2021-08-25,294.5384,294.7287,293.9198,294.3666,4703827,0
